,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.9738251446756384,0.9575776970852113,0.9677528566363196,1.025193872971236,1.0716622266442715,1.1133361499246273,1.0334510093473155,1.0277667881769361,1.0426545880855982,1.1202541017335916,1.0623903303664806,1.0570750718226576,1.1200471176409623,1.1693252655629098,1.183273152246319,1.1446845299471797,1.1298692143578735,1.123614236982014
1,0.9867860762637747,0.9650675019106237,0.9453871490403224,0.920774541128039,0.9495311154088859,0.9700138897464898,1.0051458168339944,0.976425108783887,0.9088854318475693,1.019509348638265,1.0380036248684084,1.030175028743883,1.0053049803387795,0.9771293024423395,0.9703332933924732,0.9715615265077903,1.0149335472276657,1.0843263544524067
2,1.0099884392167042,0.9765695318670704,0.9663631986750623,0.9872718322495612,1.0472930844661268,1.0682944309961029,1.0974409235412625,1.0787213071378623,1.0328763768640925,0.863910908544426,0.9194778351711547,0.9470199841141244,0.9479944445127867,0.9535225384237271,0.9584004523886471,0.96329435633251,0.9927479938817889,1.0350092805654099
3,1.0261094557040003,0.9789986324389993,0.9569625311688025,0.9669215383009759,1.005446328810526,1.0281715917448038,1.0302728606044094,1.0082732883314123,0.9646106197875661,0.9854292570726055,0.9849850624274372,1.0005220427837591,1.0454826875060286,1.0904526186721444,1.0779726651781723,1.0698923709755426,1.0753567653945246,1.088381720071139
4,0.9647084929165753,0.9504097590756158,0.9513467619281203,0.9663910553695966,1.0355976127042512,1.0518690029649573,1.1165079347423357,1.113343791725414,1.074896556694397,0.9957231061845522,0.9631250129076708,0.953019325654403,0.9675541337040531,0.9990139560266745,1.0278556412053261,1.0301636506358594,1.0887302506029415,1.1785068463995771
5,1.0059016255042494,0.985329924963297,0.9629680572916312,0.941402865929824,0.9355671988079471,0.932486984654016,1.0063353573006386,0.984554882641701,0.9145854896273475,1.0063704942923082,1.0467349762111737,1.0575105955876474,1.0383475062992285,1.0525706991867454,1.0613477286381814,1.1013398064386775,1.12070577860774,1.122275920990552
6,0.9309947177657762,0.9777493026503467,1.013029738766468,1.0460709982746503,1.054794833144756,1.078116871252495,1.1188555133162825,1.111011769043394,1.0696467314766605,0.9912131772404701,1.0132575237971462,1.0270501589276004,1.0317131812381273,1.0794030175939222,1.1263829596226076,1.1691133278481096,1.1877486846135958,1.1712530018298428
7,1.1238419086368276,1.120952179819689,1.1176661529778764,1.1187372435513954,1.0913189464977144,1.0528340997512469,1.120432493691197,1.1319740582315942,1.118284497062418,0.8965820369068624,0.9585225329412511,1.0230793648418572,1.1003989972976589,1.2005567802296369,1.2107346027935533,1.1549521868485098,1.069276562610044,0.9206536414033397
8,1.0449652676578305,1.0150306896436811,1.000969043021252,1.0242607043871113,1.0203616317250226,1.0131527902341484,1.0614508492955241,1.060915000670562,1.0231652478364155,0.9437417601268175,0.9800855638178629,1.042513656320196,1.138275977852525,1.1892691332007024,1.186585409308553,1.1206397208953192,1.0312958369466805,0.8793740812977443
9,1.0601583715770946,1.0474910858616377,1.040249974034971,1.0510064780984913,1.0896563628265816,1.076595138377196,1.0654974626638787,1.043950869400742,0.9990102025329334,1.0068671197576555,1.0515062621773308,1.062845171897822,1.0519697458234014,0.9945016933411369,1.040686088820751,1.0471389426032005,1.0119554598033584,0.9442435283779634
10,0.8303015751266893,0.8359697455404318,0.8401860101623685,0.8414122594601345,0.8461522474079051,0.8712104574093773,0.8703886999387553,0.8630602201775963,0.831552699485414,1.1179018499826892,0.9461009836704618,0.8916792143486388,0.8959151418044766,0.916223761921805,0.9497565535462003,0.8801964747383834,0.805082132166816,0.683460635420092
11,0.7866223254286459,0.8339205125054443,0.9112766112104728,1.116881861761684,1.2901298478284875,1.1398988039332876,0.9935027930110312,0.9270090369039561,0.9063198467891639,1.1647603245617302,1.065187166005206,0.9688871850665774,0.8463889512223863,0.7809852463900216,0.7636649837713702,0.7902655147239768,0.8761364765695697,1.0453127725445674
